sample_idx,park_size,park_quality,park_proximity,park_function,p_kipp,median_kipp_time
2596,10000.0,0.7491019424051046,2.0,greenway,0.0,50.0
2597,10000.0,0.7491019424051046,2.0,sports,0.0,50.0
2598,10000.0,0.5518742179498077,2.0,recreation,0.0,50.0
2599,10000.0,0.22329639289528133,2.0,recreation,0.2,31.0
2600,10000.0,0.5518742179498077,2.0,greenway,0.2,26.0
2601,10000.0,0.5518742179498077,2.0,greenway,0.4,29.0
2602,10000.0,0.22329639289528133,2.0,recreation,0.2,32.0
2603,10000.0,0.22329639289528133,2.0,greenway,0.2,29.0
2604,10000.0,0.6795781068503857,2.0,sports,0.2,28.0
2605,10000.0,0.5125365141779186,2.0,sports,0.0,50.0
2606,10000.0,0.6795781068503857,2.0,recreation,0.0,50.0
2607,10000.0,0.6795781068503857,2.0,recreation,0.0,50.0
2608,10000.0,0.5125365141779186,2.0,sports,0.4,32.5
2609,10000.0,0.5125365141779186,2.0,recreation,0.4,29.0
2610,10000.0,0.3064335495233536,2.0,sports,0.2,36.0
2611,10000.0,0.4411255540326238,2.0,sports,0.2,31.0
2612,10000.0,0.3064335495233536,2.0,sports,0.2,35.0
2613,10000.0,0.3064335495233536,2.0,sports,0.2,35.0
2614,10000.0,0.4411255540326238,2.0,sports,0.2,24.0
2615,10000.0,0.4411255540326238,2.0,sports,0.0,50.0
2616,10000.0,0.26868258528411393,2.0,sports,0.2,29.0
2617,10000.0,0.2772524129599333,2.0,sports,0.0,50.0
2618,10000.0,0.26868258528411393,2.0,greenway,0.0,50.0
2619,10000.0,0.26868258528411393,2.0,greenway,0.4,24.5
2620,10000.0,0.2772524129599333,2.0,sports,0.2,30.0
2621,10000.0,0.2772524129599333,2.0,greenway,0.0,50.0
2622,10000.0,0.7923295382410289,2.0,sports,0.2,27.0
2623,10000.0,0.6577454859390856,2.0,sports,0.2,27.0
2624,10000.0,0.7923295382410289,2.0,recreation,0.4,29.0
2625,10000.0,0.7923295382410289,2.0,recreation,0.2,27.0
2626,10000.0,0.6577454859390856,2.0,sports,0.2,24.0
2627,10000.0,0.6577454859390856,2.0,recreation,0.2,30.0
2628,10000.0,0.5891227887943388,2.0,greenway,0.0,50.0
2629,10000.0,0.38727825172245506,2.0,greenway,0.2,23.0
2630,10000.0,0.5891227887943388,2.0,greenway,0.2,29.0
2631,10000.0,0.5891227887943388,2.0,greenway,0.0,50.0
2632,10000.0,0.38727825172245506,2.0,greenway,0.2,32.0
2633,10000.0,0.38727825172245506,2.0,greenway,0.2,28.0
2634,10000.0,0.36861509773880247,2.0,recreation,0.0,50.0
2635,10000.0,0.604001690633595,2.0,recreation,0.0,50.0
2636,10000.0,0.36861509773880247,2.0,sports,0.0,50.0
2637,10000.0,0.36861509773880247,2.0,sports,0.0,50.0
2638,10000.0,0.604001690633595,2.0,recreation,0.4,28.0
2639,10000.0,0.604001690633595,2.0,sports,0.0,50.0
2640,10000.0,0.406518647260964,2.0,greenway,0.2,30.0
2641,10000.0,0.40505482051521546,2.0,greenway,0.2,32.0
2642,10000.0,0.406518647260964,2.0,recreation,0.4,26.5
2643,10000.0,0.406518647260964,2.0,recreation,0.0,50.0
2644,10000.0,0.40505482051521546,2.0,greenway,0.2,28.0
2645,10000.0,0.40505482051521546,2.0,recreation,0.4,30.0
2646,10000.0,0.635740732587874,2.0,recreation,0.6,29.0
2647,10000.0,0.6236826356500388,2.0,recreation,0.2,26.0
2648,10000.0,0.635740732587874,2.0,sports,0.0,50.0
2649,10000.0,0.635740732587874,2.0,sports,0.0,50.0
2650,10000.0,0.6236826356500388,2.0,recreation,0.4,25.5
2651,10000.0,0.6236826356500388,2.0,sports,0.2,27.0
2652,10000.0,0.7328206922858955,2.0,greenway,0.2,37.0
2653,10000.0,0.33224524874240163,2.0,greenway,0.4,31.5
2654,10000.0,0.7328206922858955,2.0,sports,0.2,29.0
2655,10000.0,0.7328206922858955,2.0,sports,0.4,25.5
2656,10000.0,0.33224524874240163,2.0,greenway,0.2,27.0
2657,10000.0,0.33224524874240163,2.0,sports,0.2,37.0
2658,10000.0,0.20616995580494404,2.0,recreation,0.2,27.0
2659,10000.0,0.7152284745126964,2.0,recreation,0.2,27.0
2660,10000.0,0.20616995580494404,2.0,greenway,0.2,29.0
2661,10000.0,0.20616995580494404,2.0,greenway,0.2,25.0
2662,10000.0,0.7152284745126964,2.0,recreation,0.6,28.0
2663,10000.0,0.7152284745126964,2.0,greenway,0.2,28.0
2664,10000.0,0.31840936914086343,2.0,greenway,0.0,50.0
2665,10000.0,0.5697620922699571,2.0,greenway,0.0,50.0
2666,10000.0,0.31840936914086343,2.0,greenway,0.2,24.0
2667,10000.0,0.31840936914086343,2.0,greenway,0.2,32.0
2668,10000.0,0.5697620922699571,2.0,greenway,0.0,50.0
2669,10000.0,0.5697620922699571,2.0,greenway,0.2,24.0
2670,10000.0,0.6955808117985727,2.0,recreation,0.0,50.0
2671,10000.0,0.49644675366580493,2.0,recreation,0.2,31.0
2672,10000.0,0.6955808117985727,2.0,recreation,0.4,28.5
2673,10000.0,0.6955808117985727,2.0,recreation,0.0,50.0
2674,10000.0,0.49644675366580493,2.0,recreation,0.2,25.0
2675,10000.0,0.49644675366580493,2.0,recreation,0.2,29.0
2676,10000.0,0.5229806108400226,2.0,sports,0.0,50.0
2677,10000.0,0.7691112535074354,2.0,sports,0.0,50.0
2678,10000.0,0.5229806108400226,2.0,sports,0.0,50.0
2679,10000.0,0.5229806108400226,2.0,sports,0.2,31.0
2680,10000.0,0.7691112535074354,2.0,sports,0.0,50.0
2681,10000.0,0.7691112535074354,2.0,sports,0.2,30.0
2682,10000.0,0.4442792316898704,2.0,sports,0.0,50.0
2683,10000.0,0.24081554897129537,2.0,sports,0.2,29.0
2684,10000.0,0.4442792316898704,2.0,recreation,0.2,30.0
2685,10000.0,0.4442792316898704,2.0,recreation,0.0,50.0
2686,10000.0,0.24081554897129537,2.0,sports,0.4,33.5
2687,10000.0,0.24081554897129537,2.0,recreation,0.6,28.0
2688,10000.0,0.45104625783860686,2.0,greenway,0.8,28.0
2689,10000.0,0.7879305941984058,2.0,greenway,0.0,50.0
2690,10000.0,0.45104625783860686,2.0,sports,0.0,50.0
2691,10000.0,0.45104625783860686,2.0,sports,0.0,50.0
2692,10000.0,0.7879305941984058,2.0,greenway,0.0,50.0
2693,10000.0,0.7879305941984058,2.0,sports,0.2,28.0
2694,10000.0,0.5255902845412493,2.0,recreation,0.2,29.0
2695,10000.0,0.25948837399482727,2.0,recreation,0.0,50.0
2696,10000.0,0.5255902845412493,2.0,recreation,0.4,27.0
2697,10000.0,0.5255902845412493,2.0,recreation,0.2,27.0
2698,10000.0,0.25948837399482727,2.0,recreation,0.0,50.0
2699,10000.0,0.25948837399482727,2.0,recreation,0.0,50.0
2700,10000.0,0.6883022191002965,2.0,greenway,0.0,50.0
2701,10000.0,0.5510539358481765,2.0,greenway,0.2,24.0
2702,10000.0,0.6883022191002965,2.0,greenway,0.2,26.0
2703,10000.0,0.6883022191002965,2.0,greenway,0.6,26.0
2704,10000.0,0.5510539358481765,2.0,greenway,0.2,26.0
2705,10000.0,0.5510539358481765,2.0,greenway,0.4,27.5
2706,10000.0,0.3163112306967378,2.0,recreation,0.0,50.0
2707,10000.0,0.47759214416146284,2.0,recreation,0.4,26.5
2708,10000.0,0.3163112306967378,2.0,sports,0.0,50.0
2709,10000.0,0.3163112306967378,2.0,sports,0.0,50.0
2710,10000.0,0.47759214416146284,2.0,recreation,0.2,32.0
2711,10000.0,0.47759214416146284,2.0,sports,0.2,28.0
2712,10000.0,0.20355969201773405,2.0,greenway,0.0,50.0
2713,10000.0,0.31344441752880814,2.0,greenway,0.0,50.0
2714,10000.0,0.20355969201773405,2.0,recreation,0.2,32.0
2715,10000.0,0.20355969201773405,2.0,recreation,0.4,31.0
2716,10000.0,0.31344441752880814,2.0,greenway,0.0,50.0
2717,10000.0,0.31344441752880814,2.0,recreation,0.0,50.0
2718,10000.0,0.7260530760511756,2.0,recreation,0.0,50.0
2719,10000.0,0.6965741142630578,2.0,recreation,0.4,26.0
2720,10000.0,0.7260530760511756,2.0,greenway,0.0,50.0
2721,10000.0,0.7260530760511756,2.0,greenway,0.4,26.5
2722,10000.0,0.6965741142630578,2.0,recreation,0.0,50.0
2723,10000.0,0.6965741142630578,2.0,greenway,0.4,25.5
2724,10000.0,0.637839425355196,2.0,sports,0.0,50.0
2725,10000.0,0.42374482061713936,2.0,sports,0.2,28.0
2726,10000.0,0.637839425355196,2.0,recreation,0.0,50.0
2727,10000.0,0.637839425355196,2.0,recreation,0.2,29.0
2728,10000.0,0.42374482061713936,2.0,sports,0.2,33.0
2729,10000.0,0.42374482061713936,2.0,recreation,0.0,50.0
2730,10000.0,0.4137977942824364,2.0,sports,0.2,30.0
2731,10000.0,0.6425191335380078,2.0,sports,0.4,28.5
2732,10000.0,0.4137977942824364,2.0,sports,0.0,50.0
2733,10000.0,0.4137977942824364,2.0,sports,0.0,50.0
2734,10000.0,0.6425191335380078,2.0,sports,0.2,29.0
2735,10000.0,0.6425191335380078,2.0,sports,0.4,25.5
2736,10000.0,0.36132047995924954,2.0,greenway,0.0,50.0
2737,10000.0,0.36856995224952704,2.0,greenway,0.4,29.5
2738,10000.0,0.36132047995924954,2.0,greenway,0.4,28.5
2739,10000.0,0.36132047995924954,2.0,greenway,0.2,30.0
2740,10000.0,0.36856995224952704,2.0,greenway,0.4,30.0
2741,10000.0,0.36856995224952704,2.0,greenway,0.2,30.0
2742,10000.0,0.5870452463626863,2.0,recreation,0.4,24.5
2743,10000.0,0.5851469380781056,2.0,recreation,0.2,32.0
2744,10000.0,0.5870452463626863,2.0,sports,0.0,50.0
2745,10000.0,0.5870452463626863,2.0,sports,0.0,50.0
2746,10000.0,0.5851469380781056,2.0,recreation,0.0,50.0
2747,10000.0,0.5851469380781056,2.0,sports,0.0,50.0
2748,10000.0,0.7991125850006939,2.0,sports,0.2,30.0
2749,10000.0,0.2960716105997563,2.0,sports,0.4,29.5
2750,10000.0,0.7991125850006939,2.0,sports,0.0,50.0
2751,10000.0,0.7991125850006939,2.0,sports,0.0,50.0
2752,10000.0,0.2960716105997563,2.0,sports,0.2,34.0
2753,10000.0,0.2960716105997563,2.0,sports,0.2,30.0
2754,10000.0,0.27127165850251916,2.0,sports,0.0,50.0
2755,10000.0,0.67641816791147,2.0,sports,0.2,33.0
2756,10000.0,0.27127165850251916,2.0,recreation,0.2,32.0
2757,10000.0,0.27127165850251916,2.0,recreation,0.2,27.0
2758,10000.0,0.67641816791147,2.0,sports,0.0,50.0
2759,10000.0,0.67641816791147,2.0,recreation,0.4,28.0
2760,10000.0,0.30851164627820254,2.0,sports,0.4,32.5
2761,10000.0,0.531226371228695,2.0,sports,0.4,30.5
2762,10000.0,0.30851164627820254,2.0,recreation,0.0,50.0
2763,10000.0,0.30851164627820254,2.0,recreation,0.0,50.0
2764,10000.0,0.531226371228695,2.0,sports,0.0,50.0
2765,10000.0,0.531226371228695,2.0,recreation,0.2,30.0
2766,10000.0,0.6868732789531351,2.0,sports,0.2,27.0
2767,10000.0,0.4599619088694454,2.0,sports,0.0,50.0
2768,10000.0,0.6868732789531351,2.0,greenway,0.2,24.0
2769,10000.0,0.6868732789531351,2.0,greenway,0.4,24.0
2770,10000.0,0.4599619088694454,2.0,sports,0.2,30.0
2771,10000.0,0.4599619088694454,2.0,greenway,0.0,50.0
2772,10000.0,0.5492845546454193,2.0,greenway,0.6,25.0
2773,10000.0,0.7303009681403638,2.0,greenway,0.4,31.0
2774,10000.0,0.5492845546454193,2.0,sports,0.2,28.0
2775,10000.0,0.5492845546454193,2.0,sports,0.6,31.0
2776,10000.0,0.7303009681403638,2.0,greenway,0.4,25.5
2777,10000.0,0.7303009681403638,2.0,sports,0.0,50.0
2778,10000.0,0.47408049441874034,2.0,recreation,0.2,26.0
2779,10000.0,0.2046418895944953,2.0,recreation,0.2,28.0
2780,10000.0,0.47408049441874034,2.0,greenway,0.0,50.0
2781,10000.0,0.47408049441874034,2.0,greenway,0.2,30.0
2782,10000.0,0.2046418895944953,2.0,recreation,0.4,29.5
2783,10000.0,0.2046418895944953,2.0,greenway,0.0,50.0
2784,10000.0,0.4968349693343044,2.0,greenway,0.2,25.0
2785,10000.0,0.5998962176963687,2.0,greenway,0.4,28.0
2786,10000.0,0.4968349693343044,2.0,recreation,0.2,24.0
2787,10000.0,0.4968349693343044,2.0,recreation,0.2,30.0
2788,10000.0,0.5998962176963687,2.0,greenway,0.4,26.0
2789,10000.0,0.5998962176963687,2.0,recreation,0.0,50.0
2790,10000.0,0.5734034514054657,2.0,recreation,0.2,32.0
2791,10000.0,0.3714537292718888,2.0,recreation,0.0,50.0
2792,10000.0,0.5734034514054657,2.0,sports,0.0,50.0
2793,10000.0,0.5734034514054657,2.0,sports,0.0,50.0
2794,10000.0,0.3714537292718888,2.0,recreation,0.4,25.5
2795,10000.0,0.3714537292718888,2.0,sports,0.0,50.0
2796,10000.0,0.6638899378478528,2.0,sports,0.2,28.0
2797,10000.0,0.6630241548642517,2.0,sports,0.2,27.0
2798,10000.0,0.6638899378478528,2.0,recreation,0.4,29.0
2799,10000.0,0.6638899378478528,2.0,recreation,0.0,50.0
2800,10000.0,0.6630241548642517,2.0,sports,0.0,50.0
2801,10000.0,0.6630241548642517,2.0,recreation,0.0,50.0
2802,10000.0,0.28462164700031284,2.0,sports,0.0,50.0
2803,10000.0,0.2895620591938496,2.0,sports,0.2,31.0
2804,10000.0,0.28462164700031284,2.0,greenway,0.0,50.0
2805,10000.0,0.28462164700031284,2.0,greenway,0.0,50.0
2806,10000.0,0.2895620591938496,2.0,sports,0.0,50.0
2807,10000.0,0.2895620591938496,2.0,greenway,0.2,27.0
2808,10000.0,0.2474463921040297,2.0,sports,0.0,50.0
2809,10000.0,0.4253090469166637,2.0,sports,0.2,31.0
2810,10000.0,0.2474463921040297,2.0,greenway,0.4,31.0
2811,10000.0,0.2474463921040297,2.0,greenway,0.4,27.5
2812,10000.0,0.4253090469166637,2.0,sports,0.0,50.0
2813,10000.0,0.4253090469166637,2.0,greenway,0.4,30.5
2814,10000.0,0.7760658029466869,2.0,sports,0.2,26.0
2815,10000.0,0.5084390476346017,2.0,sports,0.2,28.0
2816,10000.0,0.7760658029466869,2.0,sports,0.4,28.5
2817,10000.0,0.7760658029466869,2.0,sports,0.2,21.0
2818,10000.0,0.5084390476346017,2.0,sports,0.2,33.0
2819,10000.0,0.5084390476346017,2.0,sports,0.2,28.0
2820,10000.0,0.6112275885418058,2.0,greenway,0.0,50.0
2821,10000.0,0.23559573497623207,2.0,greenway,0.2,26.0
2822,10000.0,0.6112275885418058,2.0,sports,0.4,27.5
2823,10000.0,0.6112275885418058,2.0,sports,0.8,29.5
2824,10000.0,0.23559573497623207,2.0,greenway,0.2,27.0
2825,10000.0,0.23559573497623207,2.0,sports,0.0,50.0
2826,10000.0,0.38401022646576166,2.0,recreation,0.2,22.0
2827,10000.0,0.754370316118002,2.0,recreation,0.4,25.0
2828,10000.0,0.38401022646576166,2.0,recreation,0.0,50.0
2829,10000.0,0.38401022646576166,2.0,recreation,0.0,50.0
2830,10000.0,0.754370316118002,2.0,recreation,0.2,25.0
2831,10000.0,0.754370316118002,2.0,recreation,0.2,29.0
2832,10000.0,0.3908579440787435,2.0,sports,0.0,50.0
2833,10000.0,0.25546907484531406,2.0,sports,0.0,50.0
2834,10000.0,0.3908579440787435,2.0,sports,0.4,29.5
2835,10000.0,0.3908579440787435,2.0,sports,0.2,33.0
2836,10000.0,0.25546907484531406,2.0,sports,0.2,33.0
2837,10000.0,0.25546907484531406,2.0,sports,0.2,33.0
2838,10000.0,0.6139013642445208,2.0,sports,0.2,25.0
2839,10000.0,0.7720463288947941,2.0,sports,0.2,36.0
2840,10000.0,0.6139013642445208,2.0,greenway,0.0,50.0
2841,10000.0,0.6139013642445208,2.0,greenway,0.2,28.0
2842,10000.0,0.7720463288947941,2.0,sports,0.0,50.0
2843,10000.0,0.7720463288947941,2.0,greenway,0.0,50.0
2844,10000.0,0.7487823750823737,2.0,greenway,0.2,22.0
2845,10000.0,0.4829661376774312,2.0,greenway,0.4,31.0
2846,10000.0,0.7487823750823737,2.0,recreation,0.2,23.0
2847,10000.0,0.7487823750823737,2.0,recreation,0.0,50.0
2848,10000.0,0.4829661376774312,2.0,greenway,0.4,28.0
2849,10000.0,0.4829661376774312,2.0,recreation,0.0,50.0
2850,10000.0,0.22770834453403951,2.0,recreation,0.4,28.5
2851,10000.0,0.5633129989728332,2.0,recreation,0.2,27.0
2852,10000.0,0.22770834453403951,2.0,greenway,0.0,50.0
2853,10000.0,0.22770834453403951,2.0,greenway,0.2,23.0
2854,10000.0,0.5633129989728332,2.0,recreation,0.2,29.0
2855,10000.0,0.5633129989728332,2.0,greenway,0.2,29.0
2856,10000.0,0.34054163470864296,2.0,greenway,0.0,50.0
2857,10000.0,0.7181532457470894,2.0,greenway,0.0,50.0
2858,10000.0,0.34054163470864296,2.0,sports,0.4,29.0
2859,10000.0,0.34054163470864296,2.0,sports,0.2,36.0
2860,10000.0,0.7181532457470894,2.0,greenway,0.2,26.0
2861,10000.0,0.7181532457470894,2.0,sports,0.0,50.0
2862,10000.0,0.7109484747052193,2.0,recreation,0.0,50.0
2863,10000.0,0.34688847940415146,2.0,recreation,0.0,50.0
2864,10000.0,0.7109484747052193,2.0,recreation,0.2,23.0
2865,10000.0,0.7109484747052193,2.0,recreation,0.4,27.0
2866,10000.0,0.34688847940415146,2.0,recreation,0.0,50.0
2867,10000.0,0.34688847940415146,2.0,recreation,0.0,50.0
2868,10000.0,0.5017352623865009,2.0,greenway,0.4,29.0
2869,10000.0,0.617241557687521,2.0,greenway,0.2,32.0
2870,10000.0,0.5017352623865009,2.0,greenway,0.4,23.0
2871,10000.0,0.5017352623865009,2.0,greenway,0.0,50.0
2872,10000.0,0.617241557687521,2.0,greenway,0.0,50.0
2873,10000.0,0.617241557687521,2.0,greenway,0.0,50.0
2874,10000.0,0.42802465166896586,2.0,recreation,0.0,50.0
2875,10000.0,0.39158221092075113,2.0,recreation,0.0,50.0
2876,10000.0,0.42802465166896586,2.0,recreation,0.0,50.0
2877,10000.0,0.42802465166896586,2.0,recreation,0.2,35.0
2878,10000.0,0.39158221092075113,2.0,recreation,0.4,31.0
2879,10000.0,0.39158221092075113,2.0,recreation,0.0,50.0
2880,10000.0,0.435791638866067,2.0,greenway,0.0,50.0
2881,10000.0,0.3055085087195039,2.0,greenway,0.0,50.0
2882,10000.0,0.435791638866067,2.0,recreation,0.0,50.0
2883,10000.0,0.435791638866067,2.0,recreation,0.0,50.0
2884,10000.0,0.3055085087195039,2.0,greenway,0.4,29.0
2885,10000.0,0.3055085087195039,2.0,recreation,0.0,50.0
2886,10000.0,0.5127204667776823,2.0,recreation,0.2,22.0
2887,10000.0,0.6845366518944502,2.0,recreation,0.2,26.0
2888,10000.0,0.5127204667776823,2.0,greenway,0.4,27.5
2889,10000.0,0.5127204667776823,2.0,greenway,0.0,50.0
2890,10000.0,0.6845366518944502,2.0,recreation,0.0,50.0
2891,10000.0,0.6845366518944502,2.0,greenway,0.2,23.0
2892,10000.0,0.7245771983638407,2.0,greenway,0.0,50.0
2893,10000.0,0.3548851536586881,2.0,greenway,0.4,28.0
2894,10000.0,0.7245771983638407,2.0,sports,0.2,28.0
2895,10000.0,0.7245771983638407,2.0,sports,0.0,50.0
2896,10000.0,0.3548851536586881,2.0,greenway,0.0,50.0
2897,10000.0,0.3548851536586881,2.0,sports,0.2,32.0
2898,10000.0,0.34566067028790715,2.0,recreation,0.4,27.0
2899,10000.0,0.5789328951388598,2.0,recreation,0.2,25.0
2900,10000.0,0.34566067028790715,2.0,greenway,0.2,28.0
2901,10000.0,0.34566067028790715,2.0,greenway,0.4,27.5
2902,10000.0,0.5789328951388598,2.0,recreation,0.2,28.0
2903,10000.0,0.5789328951388598,2.0,greenway,0.0,50.0
2904,10000.0,0.23283646162599325,2.0,sports,0.0,50.0
2905,10000.0,0.7431160906329752,2.0,sports,0.6,29.0
2906,10000.0,0.23283646162599325,2.0,greenway,0.0,50.0
2907,10000.0,0.23283646162599325,2.0,greenway,0.0,50.0
2908,10000.0,0.7431160906329752,2.0,sports,0.0,50.0
2909,10000.0,0.7431160906329752,2.0,greenway,0.4,26.0
2910,10000.0,0.7624018697068096,2.0,sports,0.2,24.0
2911,10000.0,0.2094004597514868,2.0,sports,0.0,50.0
2912,10000.0,0.7624018697068096,2.0,recreation,0.0,50.0
2913,10000.0,0.7624018697068096,2.0,recreation,0.0,50.0
2914,10000.0,0.2094004597514868,2.0,sports,0.0,50.0
2915,10000.0,0.2094004597514868,2.0,recreation,0.2,33.0
2916,10000.0,0.6248957931995393,2.0,greenway,0.0,50.0
2917,10000.0,0.5203156920149923,2.0,greenway,0.0,50.0
2918,10000.0,0.6248957931995393,2.0,sports,0.0,50.0
2919,10000.0,0.6248957931995393,2.0,sports,0.0,50.0
2920,10000.0,0.5203156920149923,2.0,greenway,0.4,27.0
2921,10000.0,0.5203156920149923,2.0,sports,0.2,30.0
2922,10000.0,0.3986158452928067,2.0,recreation,0.2,28.0
2923,10000.0,0.4509554360061884,2.0,recreation,0.0,50.0
2924,10000.0,0.3986158452928067,2.0,recreation,0.2,27.0
2925,10000.0,0.3986158452928067,2.0,recreation,0.0,50.0
2926,10000.0,0.4509554360061884,2.0,recreation,0.0,50.0
2927,10000.0,0.4509554360061884,2.0,recreation,0.4,26.0
2928,10000.0,0.37653375715017323,2.0,sports,0.0,50.0
2929,10000.0,0.5379549305886031,2.0,sports,0.2,28.0
2930,10000.0,0.37653375715017323,2.0,recreation,0.2,32.0
2931,10000.0,0.37653375715017323,2.0,recreation,0.0,50.0
2932,10000.0,0.5379549305886031,2.0,sports,0.2,34.0
2933,10000.0,0.5379549305886031,2.0,recreation,0.4,28.0
2934,10000.0,0.5999564059078695,2.0,sports,0.2,24.0
2935,10000.0,0.47079202178865676,2.0,sports,0.2,26.0
2936,10000.0,0.5999564059078695,2.0,greenway,0.0,50.0
2937,10000.0,0.5999564059078695,2.0,greenway,0.2,25.0
2938,10000.0,0.47079202178865676,2.0,sports,0.0,50.0
2939,10000.0,0.47079202178865676,2.0,greenway,0.0,50.0
2940,10000.0,0.762732177041471,2.0,greenway,0.4,24.0
2941,10000.0,0.7979532856494189,2.0,greenway,0.2,21.0
2942,10000.0,0.762732177041471,2.0,recreation,0.0,50.0
2943,10000.0,0.762732177041471,2.0,recreation,0.0,50.0
2944,10000.0,0.7979532856494189,2.0,greenway,0.2,22.0
2945,10000.0,0.7979532856494189,2.0,recreation,0.2,24.0
2946,10000.0,0.2420276476070285,2.0,recreation,0.0,50.0
2947,10000.0,0.26702077854424716,2.0,recreation,0.0,50.0
2948,10000.0,0.2420276476070285,2.0,sports,0.0,50.0
2949,10000.0,0.2420276476070285,2.0,sports,0.2,29.0
2950,10000.0,0.26702077854424716,2.0,recreation,0.2,28.0
2951,10000.0,0.26702077854424716,2.0,sports,0.2,27.0
2952,10000.0,0.27919382099062207,2.0,greenway,0.2,26.0
2953,10000.0,0.41224805973470213,2.0,greenway,0.4,30.5
2954,10000.0,0.27919382099062207,2.0,greenway,0.0,50.0
2955,10000.0,0.27919382099062207,2.0,greenway,0.2,30.0
2956,10000.0,0.41224805973470213,2.0,greenway,0.2,28.0
2957,10000.0,0.41224805973470213,2.0,greenway,0.2,29.0
2958,10000.0,0.6505655409768225,2.0,recreation,0.0,50.0
2959,10000.0,0.6340984562411904,2.0,recreation,0.6,25.0
2960,10000.0,0.6505655409768225,2.0,recreation,0.2,24.0
2961,10000.0,0.6505655409768225,2.0,recreation,0.4,24.0
2962,10000.0,0.6340984562411904,2.0,recreation,0.0,50.0
2963,10000.0,0.6340984562411904,2.0,recreation,0.0,50.0
2964,10000.0,0.5621230442076922,2.0,sports,0.2,28.0
2965,10000.0,0.325673458352685,2.0,sports,0.2,28.0
2966,10000.0,0.5621230442076922,2.0,greenway,0.2,24.0
2967,10000.0,0.5621230442076922,2.0,greenway,0.4,26.0
2968,10000.0,0.325673458352685,2.0,sports,0.2,30.0
2969,10000.0,0.325673458352685,2.0,greenway,0.2,24.0
2970,10000.0,0.48936758600175384,2.0,sports,0.4,32.0
2971,10000.0,0.7019184799864888,2.0,sports,0.0,50.0
2972,10000.0,0.48936758600175384,2.0,sports,0.2,27.0
2973,10000.0,0.48936758600175384,2.0,sports,0.4,28.5
2974,10000.0,0.7019184799864888,2.0,sports,0.0,50.0
2975,10000.0,0.7019184799864888,2.0,sports,0.2,29.0
2976,10000.0,0.465136911533773,2.0,sports,0.0,50.0
2977,10000.0,0.49357936326414353,2.0,sports,0.0,50.0
2978,10000.0,0.465136911533773,2.0,sports,0.0,50.0
2979,10000.0,0.465136911533773,2.0,sports,0.2,31.0
2980,10000.0,0.49357936326414353,2.0,sports,0.4,31.0
2981,10000.0,0.49357936326414353,2.0,sports,0.0,50.0
2982,10000.0,0.5394759459421039,2.0,sports,0.2,37.0
2983,10000.0,0.5726077746599914,2.0,sports,0.2,24.0
2984,10000.0,0.5394759459421039,2.0,recreation,0.2,25.0
2985,10000.0,0.5394759459421039,2.0,recreation,0.6,27.0
2986,10000.0,0.5726077746599914,2.0,sports,0.4,28.0
2987,10000.0,0.5726077746599914,2.0,recreation,0.2,26.0
2988,10000.0,0.6744208648800851,2.0,greenway,0.0,50.0
2989,10000.0,0.2429514126852155,2.0,greenway,0.0,50.0
2990,10000.0,0.6744208648800851,2.0,greenway,0.2,29.0
2991,10000.0,0.6744208648800851,2.0,greenway,0.0,50.0
2992,10000.0,0.2429514126852155,2.0,greenway,0.2,35.0
2993,10000.0,0.2429514126852155,2.0,greenway,0.0,50.0
2994,10000.0,0.3022163011133671,2.0,recreation,0.0,50.0
2995,10000.0,0.7669994581490756,2.0,recreation,0.4,27.5
2996,10000.0,0.3022163011133671,2.0,recreation,0.0,50.0
2997,10000.0,0.3022163011133671,2.0,recreation,0.0,50.0
2998,10000.0,0.7669994581490756,2.0,recreation,0.0,50.0
2999,10000.0,0.7669994581490756,2.0,recreation,0.0,50.0
3000,10000.0,0.2649672318249941,2.0,greenway,0.4,23.0
3001,10000.0,0.6312146971002222,2.0,greenway,0.2,28.0
3002,10000.0,0.2649672318249941,2.0,sports,0.2,34.0
3003,10000.0,0.2649672318249941,2.0,sports,0.4,34.5
3004,10000.0,0.6312146971002222,2.0,greenway,0.4,28.5
3005,10000.0,0.6312146971002222,2.0,sports,0.0,50.0
3006,10000.0,0.7866693999618293,2.0,recreation,0.2,24.0
3007,10000.0,0.39749876223504543,2.0,recreation,0.0,50.0
3008,10000.0,0.7866693999618293,2.0,greenway,0.0,50.0
3009,10000.0,0.7866693999618293,2.0,greenway,0.2,28.0
3010,10000.0,0.39749876223504543,2.0,recreation,0.0,50.0
3011,10000.0,0.39749876223504543,2.0,greenway,0.0,50.0
3012,10000.0,0.5772274130955339,2.0,greenway,0.2,27.0
3013,10000.0,0.7084280135110022,2.0,greenway,0.0,50.0
3014,10000.0,0.5772274130955339,2.0,recreation,0.0,50.0
3015,10000.0,0.5772274130955339,2.0,recreation,0.2,30.0
3016,10000.0,0.7084280135110022,2.0,greenway,0.0,50.0
3017,10000.0,0.7084280135110022,2.0,recreation,0.2,27.0
3018,10000.0,0.35238598305732016,2.0,recreation,0.0,50.0
3019,10000.0,0.33906748928129676,2.0,recreation,0.0,50.0
3020,10000.0,0.35238598305732016,2.0,sports,0.2,33.0
3021,10000.0,0.35238598305732016,2.0,sports,0.4,31.5
3022,10000.0,0.33906748928129676,2.0,recreation,0.0,50.0
3023,10000.0,0.33906748928129676,2.0,sports,0.0,50.0
